itemID,list,condition,Q1,Q2,A,observation,sentence,prompt_template,temperature,run,chosen_speaker,confidence,logprobs_data,raw_response,timestamp
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,6,high,,,Teacher,2026-03-26T23:50:59.105404
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:50:59.280126
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:50:59.455880
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:50:59.629416
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:50:59.796376
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:50:59.998665
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:51:00.170866
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:51:00.343165
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:51:00.516119
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:51:00.695192
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:51:00.904074
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:51:01.070694
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:51:01.243017
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:51:01.406168
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:51:01.573520
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:51:01.770562
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:51:01.931875
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:51:02.117986
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:51:02.300085
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:51:02.465133
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:51:02.621032
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:51:02.802520
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:51:02.979357
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:51:03.153289
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:51:03.324401
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:51:03.523128
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:51:03.702099
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:51:03.873031
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-26T23:51:04.030056
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,5,high,,,Teacher,2026-03-26T23:51:04.193917
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:51:04.369877
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:51:04.535964
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:51:04.709565
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:51:04.872612
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:51:05.033042
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:51:05.210713
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-26T23:51:05.362004
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:51:05.529044
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:51:05.715909
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:51:05.919587
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:51:06.079725
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:51:06.258727
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:51:06.456835
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-26T23:51:06.612430
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,10,low,,,Student,2026-03-26T23:51:06.766462
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:51:06.969906
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:51:07.129796
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:51:07.301747
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:51:07.476133
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:51:07.638559
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:51:07.807120
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:51:07.985136
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:51:08.165993
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:51:08.332585
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:51:08.517498
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-26T23:51:08.713629
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-26T23:51:08.873939
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,3,low,,,Student,2026-03-26T23:51:09.045022
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-26T23:51:09.214353
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-26T23:51:09.368265
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,6,low,,,Student,2026-03-26T23:51:09.543693
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,7,low,,,Student,2026-03-26T23:51:09.706483
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,8,low,,,Student,2026-03-26T23:51:09.872562
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-26T23:51:10.031741
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,10,low,,,Student,2026-03-26T23:51:10.190155
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,1,low,,,Student,2026-03-26T23:51:10.384800
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,2,low,,,Student,2026-03-26T23:51:10.545910
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,3,low,,,Student,2026-03-26T23:51:10.740253
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,4,low,,,Student,2026-03-26T23:51:10.935095
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,5,high,,,Teacher,2026-03-26T23:51:11.089880
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,6,low,,,Student,2026-03-26T23:51:11.248244
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,7,low,,,Student,2026-03-26T23:51:11.396131
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,8,low,,,Student,2026-03-26T23:51:11.563196
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,9,low,,,Student,2026-03-26T23:51:11.717890
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,10,low,,,Student,2026-03-26T23:51:11.886986
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:51:12.081835
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:51:12.252019
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:51:12.427516
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:51:12.599413
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:51:12.770649
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:51:12.950070
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:51:13.116826
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:51:13.289688
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:51:13.456206
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:51:13.618237
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:51:13.816124
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:51:13.987913
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,3,low,,,Student,2026-03-26T23:51:14.160593
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,4,low,,,Student,2026-03-26T23:51:14.311658
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:51:14.478893
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,6,low,,,Student,2026-03-26T23:51:14.634773
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:51:14.795385
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:51:14.969854
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:51:15.136028
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:51:15.300758
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-26T23:51:15.489568
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-26T23:51:15.648542
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,3,low,,,Student,2026-03-26T23:51:15.852753
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-26T23:51:16.017185
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-26T23:51:16.186541
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,6,low,,,Student,2026-03-26T23:51:16.344396
