itemID,list,condition,Q1,Q2,A,observation,sentence,prompt_template,temperature,run,chosen_speaker,confidence,logprobs_data,raw_response,timestamp
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:56:42.823630
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:56:43.059263
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-26T23:56:43.244521
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:56:43.457135
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,4,low,,,Student.,2026-03-26T23:56:43.641478
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-26T23:56:43.830555
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,6,high,,,Teacher,2026-03-26T23:56:44.012889
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,7,info,,,Examiner.,2026-03-26T23:56:44.226638
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,8,info,,,Examiner.,2026-03-26T23:56:44.430891
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:56:44.622110
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,10,high,,,Teacher,2026-03-26T23:56:44.809896
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,1,info,,,Examiner.,2026-03-26T23:56:45.055141
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:56:45.250709
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:56:45.452743
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:56:45.636569
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:56:45.837103
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,6,info,,,Examiner.,2026-03-26T23:56:46.041283
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:56:46.278386
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:56:46.460274
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:56:46.643723
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:56:46.834580
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,1,low,,,Student.,2026-03-26T23:56:47.066941
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:56:47.253699
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:56:47.441700
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,4,info,,,Examiner.,2026-03-26T23:56:47.639982
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,5,info,,,Examiner.,2026-03-26T23:56:47.837778
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,6,info,,,Examiner.,2026-03-26T23:56:48.033553
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,7,info,,,Examiner.,2026-03-26T23:56:48.225357
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:56:48.415394
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:56:48.616798
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,10,info,,,Examiner.,2026-03-26T23:56:48.841879
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-26T23:56:49.032262
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-26T23:56:49.203092
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:56:49.398888
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-26T23:56:49.580037
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-26T23:56:49.769678
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,6,high,,,Teacher.,2026-03-26T23:56:49.962908
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,7,low,,,Student.,2026-03-26T23:56:50.139917
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,8,low,,,Student,2026-03-26T23:56:50.311271
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,9,low,,,Student.,2026-03-26T23:56:50.504726
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,10,low,,,Student.,2026-03-26T23:56:50.700215
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:56:50.919781
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,2,info,,,Examiner.,2026-03-26T23:56:51.164554
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:56:51.372334
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,4,info,,,Examiner.,2026-03-26T23:56:51.564731
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,5,info,,,Examiner.,2026-03-26T23:56:51.768891
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:56:51.962532
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,7,info,,,Examiner.,2026-03-26T23:56:52.170761
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,8,info,,,Examiner.,2026-03-26T23:56:52.355321
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,9,info,,,Examiner.,2026-03-26T23:56:52.542507
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:56:52.737970
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,1,info,,,Examiner.,2026-03-26T23:56:52.971002
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,2,high,,,Teacher.,2026-03-26T23:56:53.151773
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:56:53.350061
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,4,info,,,Examiner.,2026-03-26T23:56:53.535071
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:56:53.733087
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,6,info,,,Examiner.,2026-03-26T23:56:53.935655
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,7,low,,,Student.,2026-03-26T23:56:54.129886
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,8,info,,,Examiner.,2026-03-26T23:56:54.326662
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:56:54.521114
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:56:54.714476
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,1,high,,,Teacher,2026-03-26T23:56:54.935066
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:56:55.119240
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:56:55.309416
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:56:55.508084
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,5,info,,,Examiner.,2026-03-26T23:56:55.715839
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,6,info,,,Examiner.,2026-03-26T23:56:55.916812
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,7,high,,,Teacher.,2026-03-26T23:56:56.140081
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:56:56.354909
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,9,info,,,Examiner.,2026-03-26T23:56:56.553011
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,10,info,,,Examiner.,2026-03-26T23:56:56.766589
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:56:57.010414
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,2,info,,,Examiner.,2026-03-26T23:56:57.206775
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,3,low,,,Student.,2026-03-26T23:56:57.406846
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,4,info,,,Examiner.,2026-03-26T23:56:57.598496
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:56:57.790890
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:56:57.997065
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,7,info,,,Examiner.,2026-03-26T23:56:58.202514
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,8,info,,,Examiner.,2026-03-26T23:56:58.398849
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,9,info,,,Examiner.,2026-03-26T23:56:58.601547
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,10,info,,,Examiner.,2026-03-26T23:56:58.801315
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,1,info,,,Examiner.,2026-03-26T23:56:59.016040
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,2,high,,,Teacher,2026-03-26T23:56:59.189297
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:56:59.380500
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:56:59.564636
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,5,info,,,Examiner.,2026-03-26T23:56:59.774230
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:56:59.981676
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:57:00.166435
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:57:00.349403
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,9,info,,,Examiner.,2026-03-26T23:57:00.541786
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:57:00.759778
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:57:00.990121
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,2,info,,,Examiner.,2026-03-26T23:57:01.228800
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:57:01.446209
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:57:01.636709
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,5,info,,,Examiner.,2026-03-26T23:57:01.837851
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:57:02.023005
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,7,info,,,Examiner,2026-03-26T23:57:02.210098
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,8,info,,,Examiner.,2026-03-26T23:57:02.402777
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,9,info,,,Examiner.,2026-03-26T23:57:02.597166
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:57:02.782280
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,1,high,,,Teacher,2026-03-26T23:57:02.997379
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,2,low,,,Student.,2026-03-26T23:57:03.184595
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:57:03.378186
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,4,info,,,Examiner.,2026-03-26T23:57:03.575254
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:57:03.771514
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,6,info,,,Examiner.,2026-03-26T23:57:03.966202
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,7,info,,,Examiner.,2026-03-26T23:57:04.163931
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,8,info,,,Examiner.,2026-03-26T23:57:04.359684
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:57:04.547534
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,10,info,,,Examiner.,2026-03-26T23:57:04.751264
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,1,info,,,Examiner.,2026-03-26T23:57:04.984769
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,2,high,,,Teacher.,2026-03-26T23:57:05.170277
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,3,high,,,Teacher.,2026-03-26T23:57:05.351586
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,4,low,,,Student.,2026-03-26T23:57:05.517325
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,5,info,,,Examiner.,2026-03-26T23:57:05.713879
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:57:05.917901
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,7,info,,,Examiner.,2026-03-26T23:57:06.143282
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,8,info,,,Examiner,2026-03-26T23:57:06.377876
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:57:06.553855
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:57:06.752221
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,1,info,,,Examiner,2026-03-26T23:57:06.979738
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:57:07.157251
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:57:07.320481
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,4,info,,,Examiner,2026-03-26T23:57:07.491255
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-26T23:57:07.666873
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,6,info,,,Examiner.,2026-03-26T23:57:07.849505
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,7,info,,,Examiner.,2026-03-26T23:57:08.037157
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,8,info,,,Examiner.,2026-03-26T23:57:08.229106
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,9,info,,,Examiner.,2026-03-26T23:57:08.417513
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,10,info,,,Examiner.,2026-03-26T23:57:08.591669
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,1,info,,,Examiner.,2026-03-26T23:57:08.819437
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,2,high,,,Teacher.,2026-03-26T23:57:09.004251
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,3,info,,,Examiner.,2026-03-26T23:57:09.208787
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,4,info,,,Examiner.,2026-03-26T23:57:09.400022
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,5,info,,,Examiner.,2026-03-26T23:57:09.605417
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,6,info,,,Examiner,2026-03-26T23:57:09.792639
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,7,info,,,Examiner.,2026-03-26T23:57:09.957596
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,8,info,,,Examiner.,2026-03-26T23:57:10.144759
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,9,info,,,Examiner,2026-03-26T23:57:10.343717
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,10,info,,,Examiner,2026-03-26T23:57:10.534458
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,1,info,,,Examiner.,2026-03-26T23:57:10.748499
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,2,info,,,Examiner,2026-03-26T23:57:10.934049
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-26T23:57:11.137096
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,4,info,,,Examiner.,2026-03-26T23:57:11.362108
