itemID,list,condition,Q1,Q2,A,observation,sentence,prompt_template,temperature,run,chosen_speaker,confidence,logprobs_data,raw_response,timestamp
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,direct_label,0.7,8,info,,,Examiner,2026-03-27T00:03:53.824445
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,direct_label,0.7,9,high,,,Teacher,2026-03-27T00:03:53.908343
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,direct_label,0.7,10,high,,,Teacher,2026-03-27T00:03:54.007067
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-27T00:03:54.135446
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-27T00:03:54.219811
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,3,low,,,Student,2026-03-27T00:03:54.295466
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-27T00:03:54.370213
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-27T00:03:54.455886
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,6,low,,,Student,2026-03-27T00:03:54.535115
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,7,low,,,Student,2026-03-27T00:03:54.612489
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,8,low,,,Student,2026-03-27T00:03:54.692207
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-27T00:03:54.766664
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,direct_label,0.7,10,low,,,Student,2026-03-27T00:03:54.850350
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,1,info,,,Examiner,2026-03-27T00:03:54.991362
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,2,info,,,Examiner,2026-03-27T00:03:55.087861
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-27T00:03:55.183170
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,4,info,,,Examiner,2026-03-27T00:03:55.275433
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,5,info,,,Examiner,2026-03-27T00:03:55.376835
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,6,high,,,Teacher,2026-03-27T00:03:55.465427
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,7,info,,,Examiner,2026-03-27T00:03:55.557255
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,8,info,,,Examiner,2026-03-27T00:03:55.644617
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-27T00:03:55.719881
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,direct_label,0.7,10,info,,,Examiner,2026-03-27T00:03:55.828897
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,1,info,,,Examiner,2026-03-27T00:03:55.966489
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,2,low,,,Student,2026-03-27T00:03:56.041945
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,3,low,,,Student,2026-03-27T00:03:56.116379
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,4,low,,,Student,2026-03-27T00:03:56.187877
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,5,low,,,Student,2026-03-27T00:03:56.269148
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,6,high,,,Teacher,2026-03-27T00:03:56.358430
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,7,low,,,Student,2026-03-27T00:03:56.434978
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,8,low,,,Student,2026-03-27T00:03:56.520462
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,9,low,,,Student,2026-03-27T00:03:56.606867
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,direct_label,0.7,10,low,,,Student,2026-03-27T00:03:56.731075
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-27T00:03:56.827519
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-27T00:03:56.903809
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,3,low,,,Student,2026-03-27T00:03:56.978117
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-27T00:03:57.050424
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-27T00:03:57.135152
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,6,low,,,Student,2026-03-27T00:03:57.213836
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,7,low,,,Student,2026-03-27T00:03:57.286299
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,8,low,,,Student,2026-03-27T00:03:57.362909
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-27T00:03:57.435919
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,direct_label,0.7,10,low,,,Student,2026-03-27T00:03:57.527793
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,1,info,,,Examiner,2026-03-27T00:03:57.666512
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,2,high,,,Teacher,2026-03-27T00:03:57.752608
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,3,low,,,"The statement ""most of the students got most of",2026-03-27T00:03:57.893055
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,4,info,,,Examiner,2026-03-27T00:03:57.984145
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,5,info,,,Examiner,2026-03-27T00:03:58.082181
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,6,info,,,Examiner,2026-03-27T00:03:58.180751
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,7,info,,,Examiner,2026-03-27T00:03:58.272683
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,8,high,,,Teacher,2026-03-27T00:03:58.362248
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,9,high,,,Teacher,2026-03-27T00:03:58.448197
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,direct_label,0.7,10,low,,,"The statement ""most of the students got most of",2026-03-27T00:03:58.597699
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-27T00:03:58.712845
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-27T00:03:58.792187
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,3,low,,,Student,2026-03-27T00:03:58.861070
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-27T00:03:58.940916
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-27T00:03:59.030896
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,6,low,,,Student,2026-03-27T00:03:59.113369
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,7,low,,,Student,2026-03-27T00:03:59.190898
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,8,low,,,Student,2026-03-27T00:03:59.269282
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-27T00:03:59.348998
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,direct_label,0.7,10,low,,,Student,2026-03-27T00:03:59.440970
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,1,low,,,Student,2026-03-27T00:03:59.570120
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,2,low,,,Student,2026-03-27T00:03:59.649406
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,3,low,,,Student,2026-03-27T00:03:59.728207
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,4,high,,,Teacher,2026-03-27T00:03:59.812505
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,5,low,,,Student,2026-03-27T00:03:59.901481
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,6,low,,,Student,2026-03-27T00:03:59.983106
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,7,low,,,Student,2026-03-27T00:04:00.061764
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,8,high,,,Teacher,2026-03-27T00:04:00.154779
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,9,low,,,Student,2026-03-27T00:04:00.237662
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,direct_label,0.7,10,low,,,Student,2026-03-27T00:04:00.327638
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-27T00:04:00.450100
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-27T00:04:00.524538
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-27T00:04:00.614969
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,4,info,,,Examiner,2026-03-27T00:04:00.712754
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-27T00:04:00.798363
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,6,low,,,Student,2026-03-27T00:04:00.880538
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,7,low,,,Student,2026-03-27T00:04:00.958351
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,8,info,,,Examiner,2026-03-27T00:04:01.053280
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-27T00:04:01.138892
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,direct_label,0.7,10,low,,,Student,2026-03-27T00:04:01.228569
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-27T00:04:01.326219
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-27T00:04:01.413952
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,3,low,,,Student,2026-03-27T00:04:01.491522
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-27T00:04:01.581644
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-27T00:04:01.691640
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,6,low,,,"The statement ""most of the students got some of",2026-03-27T00:04:01.851652
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,7,low,,,Student,2026-03-27T00:04:01.923688
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,8,low,,,Student,2026-03-27T00:04:01.995809
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-27T00:04:02.074614
12,2,high,most,some,wrong,"[0, 0, 0, 0, 0]",most of the students got some of the answers wrong,direct_label,0.7,10,low,,,Student,2026-03-27T00:04:02.178768
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,1,low,,,Student,2026-03-27T00:04:02.297762
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,2,low,,,Student,2026-03-27T00:04:02.373491
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,3,low,,,Student,2026-03-27T00:04:02.448367
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,4,low,,,Student,2026-03-27T00:04:02.526888
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,5,low,,,Student,2026-03-27T00:04:02.613352
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,6,low,,,Student,2026-03-27T00:04:02.697107
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,7,low,,,Student,2026-03-27T00:04:02.774190
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,8,low,,,Student,2026-03-27T00:04:02.849932
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,9,low,,,Student,2026-03-27T00:04:02.925723
13,1,high,some,some,right,"[3, 3, 0, 0, 0]",some of the students got some of the answers right,direct_label,0.7,10,low,,,"The statement ""some of the students got some of",2026-03-27T00:04:03.074760
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-27T00:04:03.191467
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-27T00:04:03.260702
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,3,low,,,Student,2026-03-27T00:04:03.339166
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-27T00:04:03.414681
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,5,low,,,"The statement ""some of the students got most of",2026-03-27T00:04:03.566008
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,6,low,,,Student,2026-03-27T00:04:03.642792
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,7,info,,,Examiner,2026-03-27T00:04:03.736391
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,8,low,,,Student,2026-03-27T00:04:03.811550
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-27T00:04:03.888112
14,2,high,some,most,wrong,"[0, 0, 0, 0, 0]",some of the students got most of the answers wrong,direct_label,0.7,10,low,,,Student,2026-03-27T00:04:03.977694
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,1,low,,,"The statement ""some of the students got most of",2026-03-27T00:04:04.166343
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,2,low,,,Student,2026-03-27T00:04:04.246916
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,3,low,,,Student,2026-03-27T00:04:04.323829
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,4,low,,,"The statement ""some of the students got most of",2026-03-27T00:04:04.468435
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,5,low,,,Student,2026-03-27T00:04:04.552458
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,6,low,,,"The statement ""some of the students got most of",2026-03-27T00:04:04.699535
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,7,low,,,"The statement ""some of the students got most of",2026-03-27T00:04:04.840644
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,8,high,,,Teacher,2026-03-27T00:04:04.927173
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,9,low,,,Student,2026-03-27T00:04:05.002220
15,1,high,some,most,right,"[9, 9, 0, 0, 0]",some of the students got most of the answers right,direct_label,0.7,10,low,,,Student,2026-03-27T00:04:05.085756
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-27T00:04:05.206621
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,2,high,,,Teacher,2026-03-27T00:04:05.291947
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,3,info,,,Examiner,2026-03-27T00:04:05.386958
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,4,high,,,Teacher,2026-03-27T00:04:05.469287
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,5,high,,,Teacher,2026-03-27T00:04:05.562996
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,6,low,,,Student,2026-03-27T00:04:05.643010
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,7,high,,,Teacher,2026-03-27T00:04:05.726962
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,8,low,,,Student,2026-03-27T00:04:05.801901
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,9,low,,,Student,2026-03-27T00:04:05.876008
16,2,high,none,all,wrong,"[3, 3, 3, 3, 3]",none of the students got all of the answers wrong,direct_label,0.7,10,high,,,Teacher,2026-03-27T00:04:05.973011
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,1,low,,,Student,2026-03-27T00:04:06.089663
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,2,low,,,Student,2026-03-27T00:04:06.168304
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,3,low,,,Student,2026-03-27T00:04:06.246292
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,4,low,,,Student,2026-03-27T00:04:06.322471
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,5,low,,,Student,2026-03-27T00:04:06.408000
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,6,low,,,Student,2026-03-27T00:04:06.489885
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,7,low,,,Student,2026-03-27T00:04:06.593259
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,8,low,,,Student,2026-03-27T00:04:06.691892
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,9,low,,,Student,2026-03-27T00:04:06.785913
17,1,high,most,some,right,"[3, 3, 3, 0, 0]",most of the students got some of the answers right,direct_label,0.7,10,low,,,Student,2026-03-27T00:04:06.871930
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,1,low,,,Student,2026-03-27T00:04:06.995357
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,2,low,,,Student,2026-03-27T00:04:07.071791
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,3,low,,,Student,2026-03-27T00:04:07.146450
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,4,low,,,Student,2026-03-27T00:04:07.223095
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,5,low,,,Student,2026-03-27T00:04:07.309267
18,2,high,some,none,wrong,"[12, 12, 0, 0, 0]",some of the students got none of the answers wrong,direct_label,0.7,6,high,,,Teacher,2026-03-27T00:04:07.396267
