itemID,list,condition,Q1,Q2,A,observation,sentence,run,chosen_speaker,raw_response,timestamp
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,3,info,info,2026-03-19T20:46:47.820617
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,4,info,info,2026-03-19T20:46:51.349905
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,5,info,info,2026-03-19T20:47:24.928646
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,6,info,info,2026-03-19T20:47:28.541323
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,7,info,info,2026-03-19T20:47:32.480293
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,8,info,info,2026-03-19T20:47:36.565866
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,9,info,info,2026-03-19T20:47:40.561774
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,10,info,info,2026-03-19T20:48:45.875276
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,11,info,info,2026-03-19T20:49:19.833392
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,12,info,info,2026-03-19T20:49:53.547694
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,13,info,info,2026-03-19T20:50:27.416133
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,14,info,info,2026-03-19T20:50:31.631944
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,15,info,info,2026-03-19T20:50:35.431105
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,16,info,info,2026-03-19T20:51:10.565510
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,17,info,info,2026-03-19T20:51:44.036558
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,18,info,info,2026-03-19T20:51:47.794500
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,19,info,info,2026-03-19T20:52:21.662653
2,2,info,all,some,right,"[9, 9, 9, 9, 9]",all of the students got some of the answers right,20,info,info,2026-03-19T20:52:25.313522
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,1,info,info,2026-03-19T20:52:58.920575
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,2,info,info,2026-03-19T20:53:32.586445
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,3,info,info,2026-03-19T20:54:06.621800
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,4,info,info,2026-03-19T20:54:40.585963
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,5,info,info,2026-03-19T20:54:44.672251
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,6,info,info,2026-03-19T20:55:18.078649
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,7,info,info,2026-03-19T20:55:51.803576
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,8,info,info,2026-03-19T20:56:25.691558
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,9,info,info,2026-03-19T20:56:29.258904
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,10,info,info,2026-03-19T20:57:02.874574
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,11,info,info,2026-03-19T20:57:36.589510
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,12,info,info,2026-03-19T20:57:40.685335
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,13,info,info,2026-03-19T20:57:44.210513
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,14,info,info,2026-03-19T20:58:17.881292
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,15,info,info,2026-03-19T20:58:51.639549
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,16,info,info,2026-03-19T20:59:25.673043
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,17,info,info,2026-03-19T20:59:59.589221
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,18,ERROR,RetryError[<Future at 0x1b470d29210 state=finished raised APITimeoutError>],2026-03-19T21:00:51.227604
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,19,info,info,2026-03-19T21:01:28.056023
3,1,info,some,most,right,"[9, 9, 9, 9, 9]",some of the students got most of the answers right,20,info,info,2026-03-19T21:02:01.489596
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,1,low,low,2026-03-19T21:02:05.305194
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,2,low,low,2026-03-19T21:02:38.706468
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,3,low,low,2026-03-19T21:02:42.758638
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,4,low,low,2026-03-19T21:03:16.750153
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,5,low,low,2026-03-19T21:03:21.158807
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,6,low,low,2026-03-19T21:03:54.651252
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,7,low,low,2026-03-19T21:04:28.622263
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,8,low,low,2026-03-19T21:05:02.696553
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,9,low,low,2026-03-19T21:05:06.804874
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,10,low,low,2026-03-19T21:05:40.673963
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,11,low,low,2026-03-19T21:05:43.985974
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,12,low,low,2026-03-19T21:05:47.472158
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,13,low,low,2026-03-19T21:06:21.990834
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,14,low,low,2026-03-19T21:06:26.049883
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,15,low,low,2026-03-19T21:06:29.468408
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,16,low,low,2026-03-19T21:07:03.459087
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,17,low,low,2026-03-19T21:07:36.822832
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,18,low,low,2026-03-19T21:08:10.614984
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,19,low,low,2026-03-19T21:08:44.060639
4,2,info,some,most,wrong,"[3, 3, 3, 3, 3]",some of the students got most of the answers wrong,20,low,low,2026-03-19T21:08:48.028665
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,1,info,info,2026-03-19T21:09:21.673563
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,2,info,info,2026-03-19T21:09:25.829749
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,3,info,info,2026-03-19T21:09:59.549886
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,4,info,info,2026-03-19T21:10:04.076079
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,5,info,info,2026-03-19T21:10:08.101876
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,6,info,info,2026-03-19T21:10:11.834073
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,7,info,info,2026-03-19T21:10:15.459716
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,8,info,info,2026-03-19T21:10:19.177543
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,9,info,info,2026-03-19T21:10:22.931950
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,10,info,info,2026-03-19T21:10:56.783758
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,11,info,info,2026-03-19T21:11:00.963734
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,12,info,info,2026-03-19T21:11:34.645417
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,13,info,info,2026-03-19T21:12:08.809617
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,14,info,info,2026-03-19T21:12:42.780605
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,15,info,info,2026-03-19T21:13:16.786782
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,16,info,info,2026-03-19T21:13:20.298844
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,17,info,info,2026-03-19T21:13:53.850451
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,18,info,info,2026-03-19T21:14:27.542551
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,19,info,info,2026-03-19T21:14:32.752427
5,1,info,none,all,wrong,"[9, 9, 9, 9, 9]",none of the students got all of the answers wrong,20,info,info,2026-03-19T21:14:36.814868
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,1,info,info,2026-03-19T21:15:10.720772
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,2,info,info,2026-03-19T21:15:44.067098
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,3,info,info,2026-03-19T21:15:47.682348
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,4,info,info,2026-03-19T21:16:21.530667
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,5,info,info,2026-03-19T21:16:25.474816
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,6,info,info,2026-03-19T21:16:28.798969
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,7,info,info,2026-03-19T21:16:32.830659
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,8,info,info,2026-03-19T21:16:36.134900
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,9,info,info,2026-03-19T21:16:40.006574
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,10,info,info,2026-03-19T21:17:13.616472
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,11,info,info,2026-03-19T21:17:17.368473
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,12,info,info,2026-03-19T21:17:51.403608
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,13,info,info,2026-03-19T21:17:54.865299
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,14,info,info,2026-03-19T21:17:58.656294
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,15,info,info,2026-03-19T21:18:32.749608
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,16,info,info,2026-03-19T21:18:36.788600
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,17,info,info,2026-03-19T21:19:11.610420
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,18,info,info,2026-03-19T21:19:15.863953
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,19,info,info,2026-03-19T21:19:49.362279
6,2,info,none,all,right,"[3, 3, 3, 3, 3]",none of the students got all of the answers right,20,info,info,2026-03-19T21:20:24.650993
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,1,low,low,2026-03-19T21:20:28.759689
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,2,low,low,2026-03-19T21:21:03.558866
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,3,low,low,2026-03-19T21:21:37.406257
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,4,low,low,2026-03-19T21:21:41.020579
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,5,low,low,2026-03-19T21:22:14.872269
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,6,low,low,2026-03-19T21:22:18.709139
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,7,low,low,2026-03-19T21:22:22.789206
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,8,low,low,2026-03-19T21:22:56.726744
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,9,low,low,2026-03-19T21:24:02.796406
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,10,low,low,2026-03-19T21:24:06.888519
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,11,low,low,2026-03-19T21:24:10.728849
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,12,low,low,2026-03-19T21:24:14.800675
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,13,low,low,2026-03-19T21:24:48.811187
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,14,low,low,2026-03-19T21:24:52.733200
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,15,low,low,2026-03-19T21:25:26.871554
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,16,low,low,2026-03-19T21:25:30.681775
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,17,low,low,2026-03-19T21:26:04.792245
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,18,low,low,2026-03-19T21:26:38.746027
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,19,low,low,2026-03-19T21:27:12.196511
7,1,info,most,most,wrong,"[3, 3, 3, 3, 3]",most of the students got most of the answers wrong,20,low,low,2026-03-19T21:27:45.797975
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,1,high,high,2026-03-19T21:28:19.840251
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,2,info,info,2026-03-19T21:28:23.180144
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,3,info,info,2026-03-19T21:28:56.902194
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,4,info,info,2026-03-19T21:29:30.807810
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,5,high,high,2026-03-19T21:29:34.053260
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,6,high,high,2026-03-19T21:29:37.222792
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,7,high,high,2026-03-19T21:30:10.959811
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,8,high,high,2026-03-19T21:30:44.226370
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,9,high,high,2026-03-19T21:31:17.507769
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,10,high,high,2026-03-19T21:31:52.748176
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,11,high,high,2026-03-19T21:32:26.203457
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,12,info,info,2026-03-19T21:32:29.934401
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,13,high,high,2026-03-19T21:32:33.224388
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,14,high,high,2026-03-19T21:32:36.985043
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,15,high,high,2026-03-19T21:32:40.824535
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,16,high,high,2026-03-19T21:33:14.166547
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,17,high,high,2026-03-19T21:33:17.905016
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,18,high,high,2026-03-19T21:33:21.301941
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,19,info,info,2026-03-19T21:33:54.828168
8,2,info,most,most,right,"[9, 9, 9, 9, 9]",most of the students got most of the answers right,20,high,high,2026-03-19T21:33:58.212984
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,1,info,info,2026-03-19T21:34:02.046449
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,2,info,info,2026-03-19T21:34:35.843622
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,3,info,info,2026-03-19T21:34:39.406733
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,4,info,info,2026-03-19T21:34:43.212734
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,5,info,info,2026-03-19T21:35:17.172366
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,6,info,info,2026-03-19T21:35:50.921117
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,7,info,info,2026-03-19T21:36:24.760102
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,8,info,info,2026-03-19T21:36:28.781920
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,9,info,info,2026-03-19T21:37:02.766443
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,10,info,info,2026-03-19T21:37:06.946835
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,11,info,info,2026-03-19T21:37:10.862223
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,12,info,info,2026-03-19T21:37:44.840484
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,13,info,info,2026-03-19T21:38:19.168275
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,14,info,info,2026-03-19T21:38:23.294188
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,15,info,info,2026-03-19T21:38:27.178163
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,16,info,info,2026-03-19T21:38:31.112561
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,17,info,info,2026-03-19T21:39:04.963551
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,18,info,info,2026-03-19T21:39:08.847842
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,19,info,info,2026-03-19T21:39:42.830303
9,1,info,most,some,wrong,"[3, 3, 3, 3, 3]",most of the students got some of the answers wrong,20,info,info,2026-03-19T21:40:16.822784
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,1,info,info,2026-03-19T21:40:20.841918
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,2,info,info,2026-03-19T21:40:24.848940
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,3,info,info,2026-03-19T21:40:28.756135
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,4,info,info,2026-03-19T21:41:02.945610
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,5,info,info,2026-03-19T21:41:06.857158
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,6,info,info,2026-03-19T21:41:10.884009
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,7,info,info,2026-03-19T21:41:44.878949
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,8,info,info,2026-03-19T21:41:48.854091
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,9,info,info,2026-03-19T21:41:52.298015
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,10,info,info,2026-03-19T21:42:25.861724
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,11,info,info,2026-03-19T21:42:29.907171
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,12,info,info,2026-03-19T21:43:03.511123
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,13,info,info,2026-03-19T21:43:07.079371
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,14,info,info,2026-03-19T21:43:10.750888
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,15,info,info,2026-03-19T21:43:44.910524
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,16,info,info,2026-03-19T21:43:48.820162
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,17,info,info,2026-03-19T21:43:52.746560
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,18,info,info,2026-03-19T21:43:56.864320
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,19,info,info,2026-03-19T21:44:30.798460
10,2,info,most,some,right,"[9, 9, 9, 9, 9]",most of the students got some of the answers right,20,info,info,2026-03-19T21:45:04.903451
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,1,info,info,2026-03-19T21:45:08.873781
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,2,info,info,2026-03-19T21:45:42.845822
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,3,info,info,2026-03-19T21:46:17.081026
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,4,info,info,2026-03-19T21:46:56.047028
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,5,info,info,2026-03-19T21:47:29.716083
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,6,info,info,2026-03-19T21:47:33.483382
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,7,info,info,2026-03-19T21:48:07.193081
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,8,info,info,2026-03-19T21:48:10.964971
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,9,info,info,2026-03-19T21:48:14.862357
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,10,info,info,2026-03-19T21:48:19.013287
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,11,info,info,2026-03-19T21:48:52.868238
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,12,info,info,2026-03-19T21:48:56.829009
11,1,high,some,some,wrong,"[0, 0, 0, 0, 0]",some of the students got some of the answers wrong,13,info,info,2026-03-19T21:49:31.068121
